Date,Mkt-RF,SMB,HML,RMW,CMA,RF,WML
6/26/2015,-0.28,-0.14,0.21,0.01,0.26,0,0.01
6/29/2015,-2.07,0.21,0.11,0.35,0.07,0,-0.19
6/30/2015,-0.2,0.59,-0.4,-0.05,-0.38,0,0.7
7/1/2015,0.44,-0.43,-0.3,0.18,-0.02,0,0.77
7/2/2015,0.07,-0.25,0.16,0.14,0.11,0,-0.61
7/3/2015,-0.2,-0.39,0.16,0.06,-0.07,0,-0.35
7/6/2015,-1.01,-0.39,-0.58,0.27,0.1,0,0.04
7/7/2015,-0.2,-0.29,-0.35,0.69,-0.08,0,-0.19
7/8/2015,-1.21,-0.43,0.23,0.12,0.44,0,-0.69
7/9/2015,0.69,0.08,-0.25,-0.44,-0.38,0,1.23
7/10/2015,1.52,-0.43,-0.22,-0.25,-0.03,0,0.73
7/13/2015,0.84,-0.06,-0.34,-0.04,-0.13,0,0.67
7/14/2015,0.67,0.21,-0.07,-0.01,-0.17,0,-0.08
7/15/2015,-0.17,-0.34,-0.11,-0.03,0.08,0,0.47
7/16/2015,0.67,-0.2,-0.43,0.07,-0.42,0,0.54
7/17/2015,-0.1,-0.1,-0.54,-0.01,-0.49,0,0.44
7/20/2015,0.01,-0.35,-0.6,0.35,-0.05,0,0.78
7/21/2015,-0.07,0.54,0.28,0.03,-0.11,0,-0.22
7/22/2015,-0.52,0.14,-0.1,-0.26,0.03,0,0.43
7/23/2015,-0.2,0.06,-0.29,0.13,-0.07,0,0.24
7/24/2015,-0.94,0.07,-0.05,0.11,0.09,0,0.23
7/27/2015,-0.87,-0.28,0.18,0.08,0.24,0,-0.45
7/28/2015,0.87,-0.37,-0.14,0.02,0.13,0,-0.15
7/29/2015,0.54,-0.33,0.33,0.4,0.27,0,-0.37
7/30/2015,0.06,-0.05,0.12,0.09,0.04,0,-0.08
7/31/2015,0.26,0.3,-0.36,0.06,-0.27,0,0.45
8/3/2015,-0.19,-0.28,-0.23,0.25,-0.06,0,0.66
8/4/2015,-0.25,0.07,-0.27,0.25,0.02,0,0.26
8/5/2015,0.48,-0.35,-0.04,-0.04,-0.03,0,0.15
8/6/2015,-0.55,0.14,1.18,-0.07,0.4,0,-1.06
8/7/2015,-0.3,-0.06,0.19,0,0.05,0,0.12
8/10/2015,1.17,-0.08,0.17,0.07,0.04,0,-0.5
8/11/2015,-1.04,0.36,0.3,-0.07,-0.01,0,-0.05
8/12/2015,-0.5,0.12,0.07,0.09,0.27,0,-0.69
8/13/2015,0.13,-0.21,-0.17,0.02,0,0,0.98
8/14/2015,0.11,0.07,-0.11,0.1,0.05,0,0.52
8/17/2015,0.27,0.07,-0.4,-0.04,-0.09,0,0.55
8/18/2015,-0.34,-0.14,0.04,0.1,0.09,0,0.08
8/19/2015,-0.88,0.1,-0.14,-0.05,0.07,0,0.34
8/20/2015,-1.74,0.34,0.45,0.26,0.47,0,-0.7
8/21/2015,-2.41,1.17,0.18,-0.38,0.21,0,-0.39
8/24/2015,-3.65,-0.01,0,0.29,0.09,0,-0.14
8/25/2015,-0.1,-0.1,-0.46,-0.21,-0.38,0,0.7
8/26/2015,1.39,-0.69,-0.52,0.32,-0.42,0,0.82
8/27/2015,2.22,-0.63,0.27,-0.19,-0.09,0,-0.55
8/28/2015,0.5,0.79,0.27,-0.21,-0.05,0,-0.97
8/31/2015,-0.53,0.74,0.56,0.05,0.21,0,-0.59
9/1/2015,-2.53,0.64,-0.04,-0.07,0.05,0,0.27
9/2/2015,0.7,-0.88,-0.72,0.07,-0.09,0,1.04
9/3/2015,0.5,-0.27,0.35,0.14,0.16,0,-0.36
9/4/2015,-1.53,0.74,-0.26,-0.04,-0.18,0,0.58
9/7/2015,0.13,-0.28,0.02,-0.05,0.03,0,0
9/8/2015,1.65,-0.84,-0.14,-0.09,-0.09,0,0.2
9/9/2015,0.26,0.47,0.3,0.07,-0.2,0,0.17
9/10/2015,-0.13,0.15,-0.4,0.04,-0.31,0,0.33
9/11/2015,0.12,0.24,-0.58,0.19,-0.02,0,0.79
9/14/2015,-0.51,0.15,-0.13,0.09,0.04,0,0.21
9/15/2015,0.67,-0.52,0.07,-0.12,0.04,0,-0.12
9/16/2015,1.14,-0.38,0.27,0.19,0.12,0,-1.08
9/17/2015,0.44,0.65,-0.51,0.11,-0.52,0,0.48
9/18/2015,-1.76,0.86,-0.92,0.18,-0.23,0,0.87
9/21/2015,-0.04,-0.6,0.33,0.07,0.26,0,0.17
9/22/2015,-1.68,0.58,0.01,0.17,-0.03,0,0.32
9/23/2015,-0.24,-0.15,-0.05,0.01,0.17,0,0.83
9/24/2015,-0.77,0.12,0.01,0.05,0.21,0,0.04
9/25/2015,0.56,-0.71,0.79,0.23,0.51,0,-0.33
9/28/2015,-1.94,0.98,0.23,0.6,0.39,0,-0.3
9/29/2015,-0.77,-0.51,0.56,0.12,0.54,0,-0.63
9/30/2015,1.89,-0.63,-0.26,-0.01,-0.29,0,0.42
10/1/2015,0.25,0.01,0.06,0.07,-0.18,0,0.4
10/2/2015,1.15,-0.24,-0.23,-0.08,-0.19,0,-0.62
10/5/2015,1.92,-0.33,0.54,-0.11,0.1,0,-1.33
10/6/2015,0.38,0.17,1.01,0.04,0.19,0,-1.59
10/7/2015,0.74,0.18,0.69,-0.31,0.05,0,-1.21
10/8/2015,0.61,-0.23,0.37,0.14,0.24,0,-1.13
10/9/2015,0.63,0.15,-0.02,-0.05,-0.14,0,-0.44
10/12/2015,-0.03,0,-0.07,0.14,-0.1,0,0.77
10/13/2015,-0.74,-0.03,-0.01,0.13,0.21,0,0.36
10/14/2015,-0.34,0.22,0.08,-0.09,0.23,0,-0.43
10/15/2015,1.2,0.01,-0.28,-0.28,-0.27,0,0.6
10/16/2015,0.27,-0.73,-0.13,-0.22,0.04,0,0.47
10/19/2015,-0.17,0.12,-0.65,0.25,-0.11,0,1.08
10/20/2015,-0.11,0.11,0.57,0.17,0.27,0,-0.47
10/21/2015,-0.31,-0.06,0.2,0.21,0.14,0,0.18
10/22/2015,0.74,-1.05,0.02,0.16,0.36,0,-0.69
10/23/2015,0.99,-0.54,-0.4,0.16,-0.66,0,0.38
10/26/2015,-0.03,0.08,-0.35,0.17,-0.28,0,0.8
10/27/2015,-0.65,-0.26,-0.68,0.01,-0.2,0,1.2
10/28/2015,0.77,-0.17,0.24,-0.28,0.04,0,-0.37
10/29/2015,-0.13,-0.04,-0.43,0.37,-0.16,0,0.02
10/30/2015,-0.05,0.41,-0.18,0.17,-0.02,0,-0.12
11/2/2015,0.53,0.04,-0.2,-0.28,-0.08,0,-0.38
11/3/2015,0.23,0.11,0.01,0.16,-0.01,0,-0.87
11/4/2015,-0.22,-0.05,-0.25,-0.12,-0.32,0,0.12
11/5/2015,-0.11,0,0.03,0.07,-0.16,0,0.81
11/6/2015,-0.31,0.19,-0.01,-0.42,-0.23,0,0.34
11/9/2015,-0.63,0.48,0.12,-0.19,0.05,0,0.11
11/10/2015,-0.05,-0.23,0,0.02,0,0,0.57
11/11/2015,0.06,-0.04,-0.27,0.1,0.05,0,0.82
11/12/2015,-1.01,0.33,-0.33,0.3,-0.25,0,0.56
11/13/2015,-1,0.47,0.31,-0.27,0.14,0,-0.25
11/16/2015,0.51,-0.69,0.13,0.19,0.21,0,-0.23
11/17/2015,0.5,-0.23,-0.3,0.21,-0.07,0,0.33
11/18/2015,0.89,-0.35,-0.13,-0.01,-0.2,0,-0.21
11/19/2015,0.47,0.1,-0.03,0.31,0.12,0,-0.16
11/20/2015,0.04,0.12,-0.54,0.35,-0.13,0,0.64
11/23/2015,-0.14,0.25,-0.11,0.03,-0.17,0,0.23
11/24/2015,-0.08,0.49,0.22,-0.01,0.09,0,-0.49
11/25/2015,0.23,0.01,-0.5,-0.01,-0.22,0,0.04
11/26/2015,0.25,-0.09,-0.04,0.03,-0.03,0,-0.07
11/27/2015,-0.18,0.11,-0.22,-0.01,-0.03,0,0.33
11/30/2015,-0.26,0.42,0.12,0.1,-0.15,0,-0.33
12/1/2015,0.95,-0.2,0.09,-0.01,-0.23,0,0.21
12/2/2015,-0.66,0.36,-0.54,0.21,-0.17,0,0.6
12/3/2015,-0.68,0.88,0.27,0.03,0.01,0,-0.01
12/4/2015,0.48,-0.85,-0.41,-0.01,0.07,0,0.9
12/7/2015,-0.53,-0.25,-0.64,0.46,-0.06,0,0.95
12/8/2015,-0.86,0.27,-0.63,0.15,-0.31,0,0.92
12/9/2015,-0.23,0.19,0.59,0.11,0.37,0,-0.9
12/10/2015,-0.22,-0.23,-0.17,-0.01,0.03,0,-0.29
12/11/2015,-1.46,0.58,0.06,0.06,0.23,0,0.29
12/14/2015,-0.49,-0.41,-0.38,0.34,0.02,0,0.98
12/15/2015,0.85,-0.8,0.29,-0.48,0.05,0,-0.19
12/16/2015,1.2,-0.26,-0.18,-0.03,-0.31,0,-0.06
12/17/2015,-0.66,0.51,-0.19,0,-0.23,0,0.68
12/18/2015,-1.08,0.98,-0.06,-0.1,-0.02,0,-0.18
12/21/2015,0.21,-0.13,-0.22,0.02,0.05,0,0.08
12/22/2015,0.65,-0.15,0.36,-0.1,0.24,0,-0.39
12/23/2015,1.28,-0.48,0.49,-0.18,0.11,0,-1.05
12/24/2015,0.09,0.01,0.19,-0.23,0.04,0,-0.23
12/25/2015,-0.08,-0.03,-0.11,0.06,-0.06,0,0.2
12/28/2015,-0.14,0.19,-0.11,0.13,0,0,0.31
12/29/2015,0.94,-0.06,-0.4,0.22,-0.19,0,0.54
12/30/2015,-0.46,0.39,-0.22,0.2,-0.01,0,0.33
12/31/2015,-0.78,0.31,0.23,-0.06,-0.06,0,-0.36
1/1/2016,0.02,0,-0.01,0,0.01,0,-0.01
1/4/2016,-1.87,0.26,0.35,0.14,0.61,0,-0.8
1/5/2016,-0.1,-0.24,0.2,-0.14,0.39,0,0.17
1/6/2016,-1.23,0.24,-0.13,0.16,0.22,0,0.93
1/7/2016,-1.89,0.26,0.09,0.22,0.38,0,0.3
1/8/2016,-1.05,0.16,-0.1,0.28,-0.06,0,0.11
1/11/2016,-0.41,-0.51,0.09,0.35,0.35,0,0.74
1/12/2016,0.25,-0.97,-0.52,0.19,-0.07,0,0.79
1/13/2016,-1.13,0.66,0.58,0.26,0.33,0,-0.48
1/14/2016,0.17,-0.91,0.17,-0.28,0.09,0,-0.34
1/15/2016,-1.9,0.61,-0.01,0.18,0.32,0,0.3
1/18/2016,-0.45,-0.56,-0.31,0.24,0.06,0,0.25
1/19/2016,0.38,-0.42,-0.21,0.38,0,0,0.62
1/20/2016,-1.86,0.45,-0.69,0.08,-0.22,0,0.5
1/21/2016,0.39,-0.97,0.15,0.14,0.3,0,-1.25
1/22/2016,2.39,0.05,-0.07,0.2,-0.51,0,-0.55
1/25/2016,-0.75,0.87,-0.93,0.65,-0.14,0,1.14
1/26/2016,0.86,-0.53,0.52,-0.02,0.46,0,-1.14
1/27/2016,-0.18,0.3,1.03,-0.2,0.29,0,-0.58
1/28/2016,0.06,0.02,0.44,0.2,0.03,0,0.01
1/29/2016,1.92,-0.66,0.22,-0.09,0.13,0,-0.34
2/1/2016,0.38,0.37,-0.94,0.7,-0.24,0,0.75
2/2/2016,-1.69,0.7,-0.6,0.36,0.12,0,1.27
2/3/2016,0.24,0.02,0.27,0.14,0.62,0,-1.09
2/4/2016,0.44,-0.23,0.91,-0.5,0.31,0,-2.12
2/5/2016,-1.63,0.02,1.34,-0.01,0.93,0,-0.99
2/8/2016,-1.55,0.65,0.63,0.61,0.75,0,0.48
2/9/2016,-0.91,-0.78,-0.63,0.21,0.27,0,1.35
2/10/2016,0.24,-0.3,-0.36,-0.26,-0.53,0,0.52
2/11/2016,-1.37,0.77,-0.74,0.58,-0.12,0,0.53
2/12/2016,0.9,-1.91,0.82,-1,0.56,0,-1.14
2/15/2016,1.34,0.33,0.07,0.06,-0.37,0,-0.46
2/16/2016,0.98,-0.19,-0.43,0.03,-0.34,0,-0.67
2/17/2016,1.6,-0.4,-0.27,-0.07,-0.44,0,-1.37
2/18/2016,0.11,0.92,-0.02,0.42,0.12,0,-0.04
2/19/2016,-0.2,0.15,-0.6,0.01,-0.09,0,0.95
2/22/2016,1.1,-0.41,0.08,0.08,-0.17,0,-0.6
2/23/2016,-1.05,0.57,-0.28,0.26,0.14,0,0.78
2/24/2016,-0.37,0.46,-0.26,0.06,0.18,0,0.59
2/25/2016,1.24,-0.51,0.19,-0.12,0.11,0,0.08
2/26/2016,0.09,-0.02,0.43,-0.64,-0.15,0,-1.43
2/29/2016,-0.32,0.64,0.19,0.2,0.15,0,-0.47
3/1/2016,1.68,-0.91,-0.17,0.02,-0.34,0,-0.21
3/2/2016,0.97,0.35,0.69,-0.64,-0.31,0,-1.61
3/3/2016,0.68,0.28,0.83,-0.31,0.08,0,-1.76
3/4/2016,0.68,0.4,0.36,0.04,0.05,0,-1.21
3/7/2016,0.09,0.58,0.31,-0.27,0.23,0,-1.39
3/8/2016,-1.09,-0.26,-0.4,0.5,0.1,0,1.97
3/9/2016,0.27,-0.45,0.04,0.21,-0.04,0,0.26
3/10/2016,0.1,0.24,0.23,-0.04,0.11,0,0.5
3/11/2016,1.66,-0.55,0.33,-0.52,-0.25,0,-1.46
3/14/2016,0.14,0.21,-0.32,-0.03,-0.16,0,-0.26
3/15/2016,-0.57,-0.17,0.16,0.35,0.22,0,1.51
3/16/2016,0.74,0.19,-0.02,0.55,-0.09,0,-0.09
3/17/2016,0.86,0.51,0.65,-0.06,0.36,0,-0.65
3/18/2016,0.16,0.15,-0.21,-0.22,0.15,0,-0.6
3/21/2016,-0.13,-0.19,-0.18,-0.05,-0.18,0,0.09
3/22/2016,0.05,0.17,-0.25,-0.01,-0.19,0,0.13
3/23/2016,-0.72,-0.3,-0.39,0.47,0.1,0,1.64
3/24/2016,-0.51,0.38,-0.44,0.42,0.08,0,0.72
3/25/2016,0.01,-0.16,0.11,-0.08,-0.09,0,-0.2
3/28/2016,0.26,0.1,0.07,-0.04,0.13,0,0.27
3/29/2016,1.06,0.54,-0.57,0.18,-0.41,0,0.09
3/30/2016,0.68,-0.11,-0.09,0.18,0.01,0,-0.08
3/31/2016,-0.29,0.27,-0.31,-0.06,-0.21,0,-0.3
4/1/2016,-0.29,-0.25,-0.62,-0.07,0.07,0,0.95
4/4/2016,-0.18,0.04,-0.5,-0.06,0.14,0,0.34
4/5/2016,-1.3,0.09,-0.37,0.24,0.26,0,0.69
4/6/2016,0.94,-0.24,-0.5,-0.08,-0.42,0,-0.43
4/7/2016,-0.79,0.59,-0.16,0.16,0.16,0,0.56
4/8/2016,0.77,0.04,0.71,-0.1,0.14,0,-0.79
4/11/2016,-0.01,0.32,0.52,-0.19,0.19,0,-0.25
4/12/2016,0.84,-0.33,0.59,-0.12,-0.05,0,-1.14
4/13/2016,1.24,-0.37,0.55,-0.65,-0.35,0,-1.85
4/14/2016,0.43,0,0.22,-0.22,-0.15,0,-0.35
4/15/2016,-0.05,0.22,-0.2,0.13,0.15,0,0.39
4/18/2016,0.2,-0.15,-0.18,-0.12,0,0,0.11
4/19/2016,1.1,-0.09,0.78,-0.21,-0.06,0,-1.02
4/20/2016,-0.01,-0.28,0.44,-0.48,-0.03,0,-0.93
4/21/2016,-0.11,0.24,0.07,-0.4,-0.38,0,-0.91
4/22/2016,-0.28,0.03,0.43,-0.49,0.42,0,-1.09
4/25/2016,-0.23,0.06,-0.27,0.3,-0.05,0,0.77
4/26/2016,0.23,-0.05,0.72,-0.29,0.35,0,-0.36
4/27/2016,0.14,0.16,0.48,-0.15,0.21,0,-0.13
4/28/2016,-0.35,0.56,0,0.02,0.17,0,0.48
4/29/2016,-0.35,0.62,0.22,0.06,-0.04,0,0.82
5/2/2016,0.3,-0.4,-0.56,0.28,0.1,0,1.03
5/3/2016,-1.2,0.05,-0.56,0.52,0.12,0,1.42
5/4/2016,-0.83,0.22,-0.14,0.32,0.09,0,0.86
5/5/2016,-0.18,-0.15,-0.05,0.15,0.14,0,0.28
5/6/2016,0.07,0.08,0.22,0.08,0.14,0,0.55
5/9/2016,0,-0.12,-1.2,0.4,-0.49,0,0.82
5/10/2016,1.09,-0.54,0.36,-0.13,-0.05,0,-0.39
5/11/2016,-0.37,0.54,0.33,-0.09,-0.02,0,0.41
5/12/2016,-0.32,-0.16,0.22,0.26,0.13,0,0.68
5/13/2016,-0.67,0.18,-0.46,-0.13,-0.18,0,0.34
5/16/2016,0.61,-0.42,0.1,-0.17,-0.08,0,-0.59
5/17/2016,-0.32,0.35,0.29,-0.18,-0.04,0,-0.78
5/18/2016,-0.19,-0.45,0.28,-0.74,-0.1,0,-0.64
5/19/2016,-0.53,0.21,-0.1,0.15,0.08,0,0.46
5/20/2016,0.82,0.1,-0.22,-0.12,-0.24,0,-0.5
5/23/2016,-0.12,0.57,-0.29,-0.02,0.02,0,-0.07
5/24/2016,0.95,-0.69,-0.25,-0.08,-0.17,0,-0.22
5/25/2016,0.92,-0.27,0.55,-0.15,-0.01,0,-1.2
5/26/2016,0.21,0.03,-0.11,0.14,-0.12,0,0.3
5/27/2016,0.15,-0.06,-0.2,0.02,-0.15,0,-0.17
5/30/2016,0.15,0.05,-0.11,0.1,-0.09,0,-0.09
5/31/2016,-0.06,0.64,-0.19,0.01,-0.38,0,0.04
6/1/2016,0.01,0.27,-0.09,-0.13,0.01,0,0.3
6/2/2016,0,-0.04,-0.36,-0.03,-0.05,0,-0.18
6/3/2016,0.5,0.77,-0.03,0.38,0.13,0,1.02
6/6/2016,0.38,-0.22,0.26,-0.13,0.05,0,-0.55
6/7/2016,0.52,0.04,0.26,0.18,-0.02,0,-0.42
6/8/2016,0.29,0.37,0.1,-0.05,0.04,0,0.32
6/9/2016,-0.69,0.15,-0.25,0.21,0.21,0,1.07
6/10/2016,-1.5,0.15,-0.13,0.22,0.43,0,1.16
6/13/2016,-1.24,-0.3,-0.07,-0.01,0.13,0,0.55
6/14/2016,-0.98,-0.31,0.04,0.02,0.2,0,0.51
6/15/2016,0.3,0.08,-0.05,-0.09,-0.02,0,-0.37
6/16/2016,-0.33,-0.75,-0.08,0.09,0.33,0,0.45
6/17/2016,0.46,0.23,0.74,-0.06,0.14,0,-1.14
6/20/2016,1.75,0.27,-0.02,0.06,-0.24,0,-0.6
6/21/2016,0.16,-0.44,0.07,-0.06,-0.16,0,0.32
6/22/2016,0.06,-0.23,0,0.02,0.07,0,-0.06
6/23/2016,1.42,-0.39,0.33,-0.38,-0.2,0,-1.03
6/24/2016,-5.11,0.83,-0.8,0.99,0.51,0,2.94
6/27/2016,-2.27,0.15,-0.2,0.64,0.64,0,2.51
6/28/2016,1.7,-0.55,-0.17,-0.22,-0.21,0,-0.39
6/29/2016,2.11,-0.3,-0.24,-0.09,-0.11,0,-0.76
6/30/2016,1.05,-0.23,0.02,-0.02,0.23,0,0.22
7/1/2016,0.64,0.47,-0.15,0.02,0.05,0,-0.11
7/4/2016,0.06,0.14,0.06,0.01,0.02,0,0.33
7/5/2016,-1.18,-0.29,-0.49,0.42,-0.06,0,1.51
7/6/2016,-0.15,-0.06,-0.28,0.18,0.06,0,0.58
7/7/2016,0.12,0.09,-0.24,-0.02,-0.06,0,-0.71
7/8/2016,1.14,-0.1,0.27,-0.22,0.11,0,-0.82
7/11/2016,0.85,0.29,0.3,-0.05,-0.13,0,-0.7
7/12/2016,0.94,0.11,0.72,-0.54,0.05,0,-1.67
7/13/2016,0.12,0.04,0.41,0.17,-0.03,0,0.26
7/14/2016,0.61,-0.32,0.29,-0.24,0.09,0,-0.46
7/15/2016,-0.2,-0.03,0.33,-0.23,0.04,0,-0.48
7/18/2016,0.18,-0.05,-0.3,0.08,-0.36,0,-0.29
7/19/2016,-0.3,-0.02,-0.07,0.23,0.06,0,0.64
7/20/2016,0.5,-0.07,-0.77,0.16,-0.57,0,-0.36
7/21/2016,-0.04,0.34,0.43,-0.24,0.05,0,-0.57
7/22/2016,0.02,-0.26,-0.16,0.09,-0.03,0,0.34
7/25/2016,-0.09,0.2,-0.31,0.48,-0.37,0,-0.19
7/26/2016,0.14,0.2,0.11,-0.19,0.28,0,0.06
7/27/2016,0.31,0.36,0.17,-0.23,-0.46,0,-0.97
7/28/2016,-0.18,-0.08,-0.35,0.35,-0.22,0,0.55
7/29/2016,0.94,0.38,0.48,-0.23,0.14,0,0.13
8/1/2016,-0.31,-0.12,-0.64,0.37,-0.34,0,0.2
8/2/2016,-0.54,0.26,-0.45,0.18,-0.1,0,0.91
8/3/2016,-0.26,-0.24,0.32,-0.53,0.12,0,-0.79
8/4/2016,0.28,0,0.42,-0.28,0.01,0,-0.38
8/5/2016,0.56,-0.22,0.39,-0.17,-0.19,0,-1.19
8/8/2016,0.2,0.09,0.96,-0.43,0.25,0,-0.84
8/9/2016,0.55,-0.01,-0.05,-0.09,-0.15,0,0.28
8/10/2016,0.01,0.07,-0.01,0.34,0.04,0,0.57
8/11/2016,0.38,-0.22,-0.05,-0.12,0.05,0,-0.1
8/12/2016,0.15,0.41,-0.19,0.13,-0.12,0,-0.11
8/15/2016,0.27,0.22,-0.12,-0.08,-0.05,0,-0.49
8/16/2016,-0.32,0.22,0.22,-0.13,0.24,0,-0.14
8/17/2016,-0.05,-0.29,0.38,0.01,-0.01,0,-0.12
8/18/2016,0.39,0.26,0.27,-0.27,0.23,0,0.03
8/19/2016,-0.35,0.1,-0.06,0.17,-0.18,0,-0.26
8/22/2016,0.02,0.19,-0.38,0.12,-0.27,0,0.06
8/23/2016,0.34,0,-0.09,-0.09,0.03,0,-0.29
8/24/2016,-0.34,0.03,0.18,0.28,0.08,0,-0.26
8/25/2016,-0.25,0.07,0.22,-0.19,0.16,0,0.32
8/26/2016,-0.47,-0.14,-0.03,-0.26,-0.03,0,-0.19
8/29/2016,0.4,-0.07,0.33,-0.13,0.02,0,-0.13
8/30/2016,-0.23,-0.15,0.26,-0.21,-0.12,0,-0.69
8/31/2016,-0.15,0.07,0.31,-0.01,-0.12,0,-0.37
9/1/2016,0.26,0.21,-0.17,-0.01,-0.07,0,0.07
9/2/2016,0.65,-0.35,0.21,-0.25,0.29,0,0.06
9/5/2016,0.21,0.21,0.16,0.02,0.07,0,0.02
9/6/2016,0.64,0.64,-0.36,0,-0.13,0,0.43
9/7/2016,0.1,0.32,-0.14,-0.06,-0.07,0,0.02
9/8/2016,-0.26,0.11,0.46,-0.66,0.24,0,-0.51
9/9/2016,-1.82,0.23,0.38,-0.28,0.01,0,-0.64
9/12/2016,0.41,-0.42,-0.41,0.18,-0.15,0,0.3
9/13/2016,-1.3,0.22,-0.69,0.54,-0.47,0,0.01
9/14/2016,-0.04,0,-0.48,0.14,-0.21,0,0.23
9/15/2016,0.71,-0.18,-0.3,0.11,-0.17,0,0.25
9/16/2016,-0.57,0.51,-0.37,0.3,-0.17,0,0.19
9/19/2016,0.43,0.05,0.23,-0.19,0.18,0,0.03
9/20/2016,0.03,-0.14,-0.35,0.02,-0.12,0,0.36
9/21/2016,1.34,0.23,0.74,-0.56,0.33,0,0.12
9/22/2016,0.82,-0.04,0.11,-0.04,0.08,0,-0.17
9/23/2016,-0.53,0.3,-0.28,0.29,-0.19,0,0.16
9/26/2016,-0.85,0.3,-0.32,0.22,0,0,0.6
9/27/2016,0.36,-0.11,-0.53,0.31,-0.22,0,0.36
9/28/2016,0.5,0.1,0.43,-0.37,0.38,0,-0.1
9/29/2016,-0.42,0.1,0.67,-0.13,0.64,0,-0.15
9/30/2016,0.29,-0.24,-0.18,-0.1,-0.11,0,-0.04
10/3/2016,-0.09,0.22,-0.12,0.11,0.05,0,-0.01
10/4/2016,-0.25,-0.14,0.04,-0.01,-0.13,0,-0.62
10/5/2016,0.29,0.03,0.72,-0.62,0.19,0,-0.71
10/6/2016,-0.28,-0.13,0.32,-0.06,0.26,0,-0.04
10/7/2016,-0.33,-0.08,0.42,-0.33,0.03,0,0.18
10/10/2016,0.32,-0.14,0.16,-0.23,0.01,0,-0.05
10/11/2016,-1.08,0.17,0.18,0.33,0.14,0,-0.09
10/12/2016,-0.32,-0.22,0.12,0.23,0.08,0,0.19
10/13/2016,-0.26,0.07,-0.3,0.28,-0.17,0,0.56
10/14/2016,0.14,-0.26,0.25,0.04,0.18,0,-0.2
10/17/2016,-0.23,0.18,0.28,-0.08,0.12,0,0.25
10/18/2016,0.74,-0.13,0.13,-0.24,-0.21,0,-0.12
10/19/2016,0.32,0.17,0.36,-0.2,0.19,0,-0.08
10/20/2016,-0.13,-0.07,0.14,-0.33,0.02,0,-0.57
10/21/2016,-0.15,-0.07,-0.03,-0.08,-0.01,0,-0.25
10/24/2016,0.29,-0.12,0.09,0.09,-0.13,0,0.01
10/25/2016,-0.26,-0.11,0.35,0.04,0.08,0,0.15
10/26/2016,-0.22,-0.27,0.32,0.01,0.32,0,-0.42
10/27/2016,-0.36,-0.53,0.41,-0.19,0.15,0,-0.39
10/28/2016,0.07,0.29,0.31,-0.2,0.32,0,0.13
10/31/2016,-0.11,0.03,-0.01,0.36,-0.16,0,0.59
11/1/2016,-0.29,0.23,0.19,-0.27,0.13,0,-0.07
11/2/2016,-0.8,-0.13,-0.1,0.48,0.11,0,0.19
11/3/2016,-0.17,0.17,0.55,-0.11,0.38,0,-0.02
11/4/2016,-0.46,0.2,-0.19,-0.1,-0.09,0,-0.18
11/7/2016,1.37,-0.66,-0.18,-0.04,-0.17,0,-0.4
11/8/2016,0.26,-0.33,-0.02,0.01,0.16,0,0.26
11/9/2016,0.05,-0.49,0.29,-0.79,0.4,0,-1.25
11/10/2016,0.7,1.22,1.44,-0.84,0.24,0,-1.71
11/11/2016,-0.22,0.6,0.23,-0.21,-0.22,0,-1.17
11/14/2016,-0.2,0.33,1.05,-0.5,0.29,0,-1.02
11/15/2016,0.5,-0.49,0.13,-0.33,-0.1,0,0.52
11/16/2016,-0.09,0.35,-0.3,0.42,-0.14,0,0.34
11/17/2016,0.24,-0.32,-0.31,0.04,-0.17,0,-0.12
11/18/2016,-0.3,0.49,0.08,0.13,-0.07,0,-0.01
11/21/2016,0.75,-0.28,0.21,-0.13,0.24,0,0.41
11/22/2016,0.26,0.3,0.5,0.3,0.4,0,0.21
11/23/2016,-0.21,0,-0.01,-0.06,-0.01,0,-0.16
11/24/2016,0.1,-0.09,-0.04,0.17,-0.16,0,-0.2
11/25/2016,0.43,-0.1,-0.23,0.32,-0.05,0,-0.21
11/28/2016,-0.33,0.18,0.06,0.39,-0.11,0,0.63
11/29/2016,0.13,-0.33,-0.17,0.18,-0.22,0,-0.11
11/30/2016,-0.31,-0.23,1.16,-1.06,0.89,0,0.16
12/1/2016,-0.01,0.2,1.59,-0.3,0.6,0,-0.25
12/2/2016,-0.03,0.01,0.18,-0.22,0.12,0,0.01
12/5/2016,0.63,0.11,0.35,-0.35,0.09,0,0.07
12/6/2016,0.47,0.03,0.61,-0.43,0.13,0,-0.67
12/7/2016,1.18,-0.43,0.71,0.11,0.31,0,-0.25
12/8/2016,0.31,0.35,0.57,-0.21,0.05,0,-0.33
12/9/2016,0.28,-0.42,-0.24,0.12,-0.18,0,-0.62
12/12/2016,0.01,-0.21,0.06,0.26,0.33,0,0.24
12/13/2016,0.64,-0.45,-0.43,0.17,-0.12,0,-0.23
12/14/2016,-1.07,-0.18,-0.47,0.33,-0.39,0,-0.17
12/15/2016,-0.04,-0.21,0.1,0.04,-0.01,0,-0.4
12/16/2016,0.09,0.1,0.06,-0.03,0.04,0,-0.44
12/19/2016,0.01,0.05,-0.23,0.33,-0.07,0,-0.09
12/20/2016,0.29,-0.01,0.25,-0.02,0.05,0,0.11
12/21/2016,-0.1,-0.03,0.09,0.08,0.02,0,0.2
12/22/2016,-0.19,-0.23,0.1,-0.04,0.03,0,0.11
